molecule_chembl_id,canonical_smiles,inchi_key,pchembl_value,document_chembl_id
CHEMBL3913542,Cc1ccc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)c(C)n1,MRFLPGUUAPCTFB-RDGATRHJSA-N,5.91,CHEMBL3853329
CHEMBL2298829,COc1ccccc1N1CCN(CCOc2ccc3[nH]c(=S)[nH]c3c2)CC1,MRGKIYOXZKSZPO-UHFFFAOYSA-N,9.72,CHEMBL3046886
CHEMBL5843842,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CC(c4ccncc4)C3)CC2)cc(C(F)(F)F)n1,MRMFTAYATXSTSO-UHFFFAOYSA-N,6.22,CHEMBL5727033
CHEMBL212444,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(C)c(C)c1,MRMGHZXOIGVEQW-BSYVCWPDSA-N,6.86,CHEMBL1145336
CHEMBL3289952,O=S(=O)(NCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,MRQHTSWENGWSMD-UHFFFAOYSA-N,7.75,CHEMBL3286108
CHEMBL317879,CC1(C)Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,MRQPAQHCUBEBQD-UHFFFAOYSA-N,6.93,CHEMBL1134936
CHEMBL3344470,COc1cc2c(cc1O)[C@@H]1Cc3sc(CCCCCl)cc3CN1CC2,MRYWDVLOYWQXCU-KRWDZBQOSA-N,7.92,CHEMBL3351714
CHEMBL2386608,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(CCF)cc2)CC1,MRZXGFAYAQXVTL-UHFFFAOYSA-N,6.97,CHEMBL2385020
CHEMBL4549664,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccc(-c5ncco5)cc4)n3C)CC2)CC1,MSFHSIRZEOQLNY-UHFFFAOYSA-N,5.8,CHEMBL4396871
CHEMBL3740055,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc(Cl)c1,MSIBEULIAVFSHF-UHFFFAOYSA-N,7.07,CHEMBL3739404
CHEMBL184388,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(F)cc2)cc1,MSJWCCHOETUGFO-UHFFFAOYSA-N,6.92,CHEMBL1137866
CHEMBL5841759,CN1Cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OCC(C)(F)F)nc5CC4)CC3)cccc2C1=O,MSNNKJFHFNWHFR-AQYVVDRMSA-N,6.85,CHEMBL5728192
CHEMBL84931,CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,MSQRTETUBFIHMP-UHFFFAOYSA-N,7.44,CHEMBL1135381
CHEMBL185875,OC(c1ccccc1)c1ccccc1OCCN1CCCC1,MSRMAGLOYWBNOO-UHFFFAOYSA-N,5.2,CHEMBL1138672
CHEMBL4572158,O=S(=O)(c1ccc2cccnc2c1)n1cc(C2=CCNCC2)c2cc(Cl)ccc21,MSWZLRLBKLDMKM-UHFFFAOYSA-N,5.93,CHEMBL4425120
CHEMBL1087300,CN1CCc2ccccc2Cc2c[nH]c3cccc(c23)CC1,MSXGPWPTXORIBR-UHFFFAOYSA-N,8.4,CHEMBL1155427
CHEMBL3084514,O[C@@]1(c2cccc(Cl)c2Cl)C[C@H]2CC[C@@H](C1)N2Cc1csc2ccccc12,MTASNPVDMSIQLV-BRLLKYFNSA-N,6.55,CHEMBL1140093
CHEMBL538755,Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccccc1,MTATWNSCGBABRB-UHFFFAOYSA-N,5.69,CHEMBL1127001
CHEMBL6024171,C[C@@H](Oc1nc2c(s1)CCN(CC[C@H]1CC[C@H](NC(=O)COc3cnn(C)c3)CC1)CC2)C(F)(F)F,MTEACUBKWDTOSU-KZNAEPCWSA-N,6.08,CHEMBL5729591
CHEMBL5977355,Cc1ncc(OCC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)cn1,MTHGNUDPACETSB-HMRCJKRNSA-N,6.21,CHEMBL5729591
CHEMBL4594046,COc1cccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)c1,MTISMBMXUZQJJC-UHFFFAOYSA-N,5.605,CHEMBL4402608
CHEMBL4563944,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccc(F)cc2)CC1,MTISNBALOIDBIX-UHFFFAOYSA-N,8.275,CHEMBL4321823
CHEMBL3642806,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1cnc(N2CCOCC2)cn1,MTJDLXLLSRKTMU-HZCBDIJESA-N,6.3,CHEMBL3639183
CHEMBL244773,Cc1cccnc1-c1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,MTJYJBYKMIGLMS-NSCUHMNNSA-N,6.6333,CHEMBL1148745
CHEMBL70319,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,MTKHCEFATKQYMK-UHFFFAOYSA-N,7.52,CHEMBL1132638
CHEMBL5997193,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)CC2)cc(C(F)(F)F)n1,MTNHSFFTMCIWEW-UHFFFAOYSA-N,6.37,CHEMBL5727033
CHEMBL152869,COc1cccc(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)c1,MTOSSZWXFIRIMJ-UHFFFAOYSA-N,6.6,CHEMBL1136013
CHEMBL166252,c1cnc(N[C@H]2CC[C@H](CCN3CCN(c4nccs4)CC3)CC2)nc1,MTQWOJOFKUQLJW-QAQDUYKDSA-N,7.34,CHEMBL1131565
CHEMBL468017,CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2nc(N)sc2C1,MTSRJJUOIYINNP-UHFFFAOYSA-N,7.87,CHEMBL1150260
CHEMBL3597650,COc1ccccc1N1CCN(CCCCNC(=O)c2cnc3ccc(F)cc3c2)CC1,MTZVFISNUGZYGT-UHFFFAOYSA-N,7.47,CHEMBL3596172
CHEMBL299038,O=C(NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1)c1ccc(-c2ccccc2)cc1,MUBFHRQVIYYBCR-UHFFFAOYSA-N,6.3,CHEMBL1132014
CHEMBL4846153,O=S(=O)(c1cccc(Cl)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,MUFITXOADYQFSV-UHFFFAOYSA-N,5.87,CHEMBL4842371
CHEMBL314174,Oc1nc2c(OCCNCc3ccccc3)cccc2[nH]1,MUGIIZXLOBYZRQ-UHFFFAOYSA-N,8.41,CHEMBL1132669
CHEMBL3290002,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12,MUGRBHXUBJDHNE-UHFFFAOYSA-N,8.4,CHEMBL3286108
CHEMBL6058232,O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2s1,MUJGHQUEXWAKFG-UHFFFAOYSA-N,7.31,CHEMBL5726152
CHEMBL120590,O=c1ccc2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2o1,MULLDMIPFVHJIA-UHFFFAOYSA-N,7.8,CHEMBL1130712
CHEMBL272853,FCCOc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,MUMVCUPHGPDDKM-UHFFFAOYSA-N,4.41,CHEMBL1143102
CHEMBL3676850,CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,MUNJPNWHOINDKG-KESTWPANSA-N,7.32,CHEMBL3639297
CHEMBL204098,CN1CCc2ccccc2Cc2cc(N)c(O)cc2CC1,MUNUWDYLOYQPCC-UHFFFAOYSA-N,7.505,CHEMBL1138197
CHEMBL3353916,COc1ccccc1N1CCN(CCCCc2cn(-c3ccccc3O)nn2)CC1,MUPRCNAECHSDLY-UHFFFAOYSA-N,8.03,CHEMBL3352598
CHEMBL6054287,COc1ccc2[nH]cc(CCN3CCN(c4cccc5sccc45)CC3)c2c1,MURAVVBTKTXEPR-UHFFFAOYSA-N,6.36,CHEMBL5726152
CHEMBL4572646,O=C(NCCCN1CCN(c2ccc(I)cc2)CC1)NN(Cc1ccccc1)c1ccccc1,MUTWETFLNKEWCG-UHFFFAOYSA-N,6.165,CHEMBL4321823
CHEMBL5804443,Cc1cc2c(cn1)C(=O)N(CCN1CC=C(c3noc4ccccc34)CC1)CC2,MUURTTATAXOYBV-UHFFFAOYSA-N,5.64,CHEMBL5727914
CHEMBL5427695,COc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)N(C)C)CC3)CC2)c1F,MUUSXXFKLPMJKL-IYARVYRRSA-N,8.558,CHEMBL5380776
CHEMBL161811,CCCN(CCC)[C@@H]1CCc2c(OS(=O)(=O)C(F)(F)F)cccc2[C@@H]1C,MUVDWLPPMXZXRR-XJKSGUPXSA-N,6.26,CHEMBL1150496
CHEMBL103912,CCCN(CCC)CC1CCc2ccsc2C1,MUVLUHKHFQKISJ-UHFFFAOYSA-N,5.51,CHEMBL1135499
CHEMBL198041,CN1CCCc2c1cccc2N1CCN(CCCc2c[nH]c3ccccc23)CC1,MVCKFMYJPCUEDZ-UHFFFAOYSA-N,7.05,CHEMBL1140372
CHEMBL476108,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,MVKKLGNVARQKRP-UHFFFAOYSA-N,7.36,CHEMBL1155799
CHEMBL3642739,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccnc2ccccc12,MVNMMDGTQIXAJK-HZCBDIJESA-N,6.26,CHEMBL3639183
CHEMBL4877973,Cc1cc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1CN1CCOCC1,MVTKOPGIBNCWRJ-UHFFFAOYSA-N,8.51,CHEMBL4819047
CHEMBL3409238,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cc2N1,MVUPPHQTJNNNFZ-UHFFFAOYSA-N,8.89,CHEMBL3407464
CHEMBL146856,Clc1ccc2c(c1)C(N1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,MVUVSHXUPTVDBC-UHFFFAOYSA-N,5.0,CHEMBL1135647
CHEMBL4592753,O=C(CN1CCN(c2ccccn2)CC1)Nc1cccnc1,MVUXSAGLLJPWRN-UHFFFAOYSA-N,5.01,CHEMBL4390675
CHEMBL4865907,CN1CCN(Cc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,MVVKKFHFADVKMW-UHFFFAOYSA-N,8.77,CHEMBL4819047
CHEMBL272340,COc1ccccc1NC(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,MVVUJPWQKLPZEE-UHFFFAOYSA-N,6.225,CHEMBL1143857
CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,MVWVFYHBGMAFLY-UHFFFAOYSA-N,8.4669,CHEMBL1149193
CHEMBL5937994,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCCc4ccccc43)CC2)cc(C(F)(F)F)n1,MVXQZFLJPQIVSR-UHFFFAOYSA-N,6.67,CHEMBL5727033
CHEMBL4098859,CCCN(CCCCOc1ccn2ncc(/C=N\O)c2c1)[C@H]1CCc2c(O)cccc2C1,MWAPGIGSNBMUAD-CCPXZDFDSA-N,8.924,CHEMBL4007455
CHEMBL4541515,CCCN(CCc1ccc(NC(=O)CCC(=O)NCCCCCC(=O)NCc2ccc(C(=O)NCCCCCC(=O)NCCCCCCNC(=O)c3nn(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)c3C)cc2)cc1)C1CCc2c(O)cccc2C1,MWDRDYKQKODQGI-UHFFFAOYSA-N,8.66,CHEMBL4364348
CHEMBL3298200,Cc1cc(C)c2c(N)c(C(=O)NCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,MWEMZAUJQVTCGX-UHFFFAOYSA-N,5.65,CHEMBL3297649
CHEMBL5439853,COc1ccc(CNC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c(-c2ccccc2)c1,MWHOEMHDLWMJAP-UHFFFAOYSA-N,7.115,CHEMBL5346968
CHEMBL3423405,CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,MWJBXTLFRLDENI-MYLNZVDJSA-N,5.46,CHEMBL3421581
CHEMBL146595,O=S1(=O)c2ccccc2CCC12CCN(CCc1ccc(F)cc1F)CC2,MWKPULBVVRSUJC-UHFFFAOYSA-N,5.82,CHEMBL1135811
CHEMBL221866,COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1,MWLMSEXRHBMQDW-UHFFFAOYSA-N,8.43,CHEMBL1141401
CHEMBL3642805,O=C(Cc1noc2ccccc12)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,MWMCOQFLGVOAHE-MEMLXQNLSA-N,5.88,CHEMBL3639183
CHEMBL2386617,COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc3c2-c2ccccc2C3=O)CC1,MWNMVEFIIAOCJG-UHFFFAOYSA-N,7.0,CHEMBL2385020
CHEMBL476393,O=C1c2ccccc2CCCN1CCCCN1CCN(c2ncccn2)CC1,MWTBCJINTAEULL-UHFFFAOYSA-N,6.82,CHEMBL1153914
CHEMBL3819403,O=C(CCCCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1nc2ccccc2s1,MWVBXJPHOJRHOA-UHFFFAOYSA-N,6.8,CHEMBL3817845
CHEMBL5859405,CCC(F)(F)c1conc1C1CCN(CC[C@H]2CC[C@H](NC(=O)Cc3nnc(C)s3)CC2)CC1,MWXWYXYVNMABPU-UAPYVXQJSA-N,7.17,CHEMBL5729322
CHEMBL4062817,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,MWYBVUIRVLYACR-UHFFFAOYSA-N,9.52,CHEMBL4038339
CHEMBL5806804,O=C(NCCCCN1CCc2ccc(OCC(F)(F)F)nc2CC1)c1cc2ccccc2[nH]1,MWYSFMDHBGHGSI-UHFFFAOYSA-N,5.96,CHEMBL5728192
CHEMBL569846,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(O)c1,MXCLECXWSGNJLS-UHFFFAOYSA-N,7.4,CHEMBL1152393
CHEMBL93703,CN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N)ncc2C1,MXDNCXSBIMPXLA-UHFFFAOYSA-N,5.8,CHEMBL1131981
CHEMBL3623290,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,MXDSJQHFFDGFDK-CYBMUJFWSA-N,6.1,CHEMBL3621142
CHEMBL2159472,O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1cccs1,MXELMKSJXSFSDI-UHFFFAOYSA-N,7.14,CHEMBL2157986
CHEMBL134571,CCN(C)C1CCc2ccc(O)cc2C1,MXGQNMMTNCYAQF-UHFFFAOYSA-N,7.68,CHEMBL1129692
CHEMBL5562301,O=C1CN2c3c(cccc3[C@@H]3CN(CCCOc4ccc(F)cc4)CC[C@H]32)N1,MXIJXDUPULMKIE-AZUAARDMSA-N,6.8,CHEMBL5506064
CHEMBL5558524,O=C1CN2c3c(cccc3[C@@H]3CN(CCCOc4ccc(F)cc4)CC[C@@H]32)N1,MXIJXDUPULMKIE-ICSRJNTNSA-N,6.8,CHEMBL5506064
CHEMBL5560998,O=C1CN2c3c(cccc3[C@H]3CN(CCCOc4ccc(F)cc4)CC[C@H]32)N1,MXIJXDUPULMKIE-UYAOXDASSA-N,6.68,CHEMBL5506064
CHEMBL91669,Cn1c(-c2ccccc2)cn(C2CCN(Cc3ccccc3)CC2)c1=O,MXJQVJALKSFQKU-UHFFFAOYSA-N,7.96,CHEMBL1132306
CHEMBL5760184,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)CC2)cc(C(F)(F)F)n1,MXKOYALXZMWGCQ-UHFFFAOYSA-N,6.0,CHEMBL5727033
CHEMBL4573441,O=C(CCCN1CCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1,MXKZBMGRCYCKSV-UHFFFAOYSA-N,6.54,CHEMBL4680313
CHEMBL5804584,Cc1nc2c(o1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CCC2,MXOYXQGYDUXTOL-UHFFFAOYSA-N,6.14,CHEMBL5727914
CHEMBL3358512,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1ccccc1,MXPOQDYZUGUMLL-UHFFFAOYSA-N,7.24,CHEMBL3351528
CHEMBL5079903,N#CC(CCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,MXTNBQDJIBGONA-UHFFFAOYSA-N,5.58,CHEMBL5046218
CHEMBL150210,Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1,MXXYXEAKIQRROV-UHFFFAOYSA-N,6.0,CHEMBL1135811
CHEMBL244774,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,MYAGOYYEDQFEPL-DUXPYHPUSA-N,7.3775,CHEMBL1148745
CHEMBL3091687,NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,MYCKNKHATQGHEV-YADHBBJMSA-N,5.24,CHEMBL5046278
CHEMBL203734,COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2,MYFHADFSNRZMLH-UHFFFAOYSA-N,7.64,CHEMBL1138197
CHEMBL1258495,Cc1ccc(C)c(C(=O)NCCCCN2CCN(c3cc(C)ccc3C)CC2)c1,MYGPMZFDKMFNEY-UHFFFAOYSA-N,7.035,CHEMBL1255217
CHEMBL1258084,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c21,MYHILGOTSGIDBG-UHFFFAOYSA-N,7.65,CHEMBL1255556
CHEMBL3775005,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cccc(F)c4)C3C2)n1C,MYIVBWHBNPYKLU-UHFFFAOYSA-N,6.956,CHEMBL3774368
CHEMBL5903693,CCCCN(C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccccc1,MYMAOKWDKYVIOY-SOAUALDESA-N,7.83,CHEMBL5725520
CHEMBL5070377,CN(C)C(=O)C(CCNCCc1ccccc1)(c1ccccc1)c1ccccc1,MYMOYRKEPVSSAG-UHFFFAOYSA-N,5.44,CHEMBL5046218
CHEMBL5788233,Cc1ncoc1-c1nnc(CCCCN2CC[C@]3(CC3c3ccc(C(F)(F)F)cc3)C2)n1C,MYWIEDWDJCLOLH-BVHINDKJSA-N,5.84,CHEMBL5726767
CHEMBL5952708,Cc1ccc2onc(C3CCN(CCN4CCc5cccnc5C4=O)CC3)c2c1,MYZIKGMINRFRQR-UHFFFAOYSA-N,5.65,CHEMBL5727914
CHEMBL4584504,Oc1ccc(-c2ccc(CNCCc3c[nH]c4cc(F)ccc34)o2)cc1,MZAZKADMJHOUAD-UHFFFAOYSA-N,6.35,CHEMBL4312034
CHEMBL3913691,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)C(F)(F)F,MZBZALUTJALVLT-WKILWMFISA-N,8.77,CHEMBL3872208
CHEMBL4168691,N#Cc1c(CN2CCN(CCc3ccccc3)CC2)cn2ccccc12,MZCGNTZTYZJMJK-UHFFFAOYSA-N,5.74,CHEMBL4130639
CHEMBL291380,Fc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,MZCVVBNYRQNALN-UHFFFAOYSA-N,6.6,CHEMBL1130912
CHEMBL4846380,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)NC(C)c1ccco1,MZDWSPIRGJHBII-UHFFFAOYSA-N,5.87,CHEMBL4813951
CHEMBL4102646,CN1CCN(c2ccc(O)c3c2OCC(=O)N3)CC1,MZFAZCYLMYZDDU-UHFFFAOYSA-N,6.4733,CHEMBL4043213
CHEMBL5961963,Cc1noc2ccn(CCN3CCN(c4nsc5ccccc45)CC3)c(=O)c12,MZIJEKYIBUYWJI-UHFFFAOYSA-N,5.97,CHEMBL5727914
CHEMBL5740648,O=c1c2ncccc2ccn1CCN1CCC(c2noc3cc(F)ccc23)CC1,MZJROZVDHHHYRD-UHFFFAOYSA-N,6.51,CHEMBL5727914
CHEMBL213882,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc4ccccc4c3)c3ccccc32)CC1,MZTMADWJIHWTJI-UHFFFAOYSA-N,5.88,CHEMBL1146871
CHEMBL5803897,O=c1[nH]c(CCN2CCN(c3cccc4sccc34)CC2)nc2ccccc12,MZWXQBFYLBCQDO-UHFFFAOYSA-N,6.67,CHEMBL5726152
CHEMBL212936,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3I)c3ccc(Cl)cc32)CC1,MZZWDJMFTYZXCL-UHFFFAOYSA-N,7.44,CHEMBL1146903
CHEMBL561512,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)cc(Cl)c1,NAAVWXMUUSRPCW-UHFFFAOYSA-N,8.2,CHEMBL1152393
CHEMBL1627307,O=C(NCC[C@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,NABHHUMHJIHHIX-KRWDZBQOSA-N,6.125,CHEMBL3286326
CHEMBL1627306,O=C(NCC[C@@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,NABHHUMHJIHHIX-QGZVFWFLSA-N,6.47,CHEMBL3286326
CHEMBL1627305,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,NABHHUMHJIHHIX-UHFFFAOYSA-N,6.1067,CHEMBL3286326
CHEMBL3588995,OC(CCn1cc(-c2ccc3ccccc3c2)nn1)CN1CCN(c2cccc(Cl)c2Cl)CC1,NABRVDOPGSXUEG-UHFFFAOYSA-N,4.73,CHEMBL3588746
CHEMBL1221592,COc1ccccc1N1CCN(CCCCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,NADZGFHXOOQKNN-UHFFFAOYSA-N,6.36,CHEMBL1221249
CHEMBL5742462,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4nocc4C(C)(F)F)CC3)CC2)s1,NAGHKDZEWLQUKZ-UAPYVXQJSA-N,6.64,CHEMBL5729322
CHEMBL1923416,Fc1ccc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)cn1,NAIGOHVHPOGNLZ-UHFFFAOYSA-N,4.445,CHEMBL1921774
CHEMBL1774068,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(F)c4Cl)CC3)nc2N1,NAMQSYKUAOZTKL-UHFFFAOYSA-N,8.6,CHEMBL1773056
CHEMBL5859960,Cc1ccc2c(c1)N=C(C1CCN(CC(C)(C)C(=O)O)CC1)c1ccc(C)cc1O2,NAQHRNOUDLIZSS-UHFFFAOYSA-N,5.72,CHEMBL5728561
CHEMBL398711,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C(F)(F)F,NATFNVDYLPURMJ-UHFFFAOYSA-N,8.1,CHEMBL1140829
CHEMBL5755795,Cn1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(OCC(C)(F)F)nc4C3)CC2)n1,NAUFGONVBIOHQY-WKILWMFISA-N,6.14,CHEMBL5729591
CHEMBL5199228,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccn12,NAYDGZDOLSSMTQ-UHFFFAOYSA-N,8.05,CHEMBL5154833
CHEMBL4098594,Cc1nc2n(c(=O)c1CCN1CCN(c3noc4cc(F)ccc34)CC1)CCCC2O,NAYOORQZOBSVOI-UHFFFAOYSA-N,8.02,CHEMBL4043141
CHEMBL3265040,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)O)[C@@H](C)CC)C2=O)cc(OC)c1OC,NAZPPIPSJUCMAI-GGQJSIIWSA-N,7.99,CHEMBL3259715
CHEMBL2029917,O=C(Cc1cccnc1)Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1,NBCJLBREZDSSBC-UHFFFAOYSA-N,7.16,CHEMBL2029251
CHEMBL318374,COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CNCCCc1ccccc1)O3,NBCYJDUUVPJJKY-UHFFFAOYSA-N,7.8,CHEMBL1125523
CHEMBL469423,COc1c(O)cc2c3c1-c1ccccc1C[C@H]3NCC2,NBDNEUOVIJYCGZ-CYBMUJFWSA-N,5.24,CHEMBL5370537
CHEMBL4069337,COc1c(O)cc2c3c1-c1ccccc1CC3NCC2,NBDNEUOVIJYCGZ-UHFFFAOYSA-N,5.24,CHEMBL5370537
CHEMBL91310,C=C1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21,NBFZVLQBKCNVGZ-UHFFFAOYSA-N,7.24,CHEMBL1127435
CHEMBL336652,CCCNC1CCc2ccc(O)cc2C1,NBGJODUAUISAEF-UHFFFAOYSA-N,7.25,CHEMBL1129692
CHEMBL71599,CCCN(Cc1ccc(F)cc1)[C@@H]1CCc2c(cccc2OC)C1,NBGVZXIBORQZMS-LJQANCHMSA-N,7.26,CHEMBL1131815
CHEMBL245621,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,NBHPRWLFLUBAIE-UHFFFAOYSA-N,8.15,CHEMBL2321744
CHEMBL495120,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,NBHVDHJFXJDAKS-UHFFFAOYSA-N,6.65,CHEMBL1140136
CHEMBL5805100,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C4CC4)CC3c3ccccc3)CC2)cc(C(F)(F)F)n1,NBJHQMZILODBNP-UHFFFAOYSA-N,6.06,CHEMBL5725918
CHEMBL149723,CSc1cc2c(c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)c1)OCC2,NBJNMUDPZNPIDT-LJQANCHMSA-N,8.17,CHEMBL1133417
CHEMBL3642757,CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,NBKJTOGTVMGTOS-MXVIHJGJSA-N,6.7,CHEMBL3639183
CHEMBL5827336,CCc1cc2c(cn1)C(=O)N(CCN1CCN(c3nsc4ccccc34)CC1)CC2,NBMCMVKIOBKUGI-UHFFFAOYSA-N,7.03,CHEMBL5727914
CHEMBL4865591,O=C1CCc2cc(OCCCN3CCN(c4ccccn4)CC3)ccc2N1,NBSPIYLVJWAETB-UHFFFAOYSA-N,5.57,CHEMBL4813955
