molecule_chembl_id,canonical_smiles,inchi_key,pchembl_value,document_chembl_id
CHEMBL5429455,Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1N1CC2(COC2)C1,MNPWWISJEGVYMJ-UHFFFAOYSA-N,6.1833,CHEMBL5352405
CHEMBL3898450,N#Cc1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,MNQJFDCHWAYPBV-UHFFFAOYSA-N,6.82,CHEMBL3886204
CHEMBL5830479,CC1(Oc2cc3c(-c4cc(N5CCn6ncnc6C5)ncn4)n[nH]c3cc2F)CC1,MNSAJYYANDCJOJ-UHFFFAOYSA-N,8.82,CHEMBL5725245
CHEMBL2347806,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)nc3)ccc12,MOHGDOLUGNOSHO-UHFFFAOYSA-N,6.77,CHEMBL2346515
CHEMBL3986410,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc(O)cc4)c23)C1,MOSVQOBFLZHZNS-LBPRGKRZSA-N,7.565,CHEMBL3886286
CHEMBL5844979,C[C@@H]1CN(c2ccc(Nc3ncc(F)c(OCC4CCC(F)(F)CC4)n3)cc2)C[C@H](C)O1,MOUNYOZHAQMBPH-IYBDPMFKSA-N,6.52,CHEMBL5729586
CHEMBL2171747,Cc1cc(-c2ccc3nc(Nc4ccccc4)nn3c2)cc(C)c1C,MOXBIRDHNDMBQV-UHFFFAOYSA-N,7.7,CHEMBL2169739
CHEMBL5189225,CC1NN=CC1Nc1ncc2cc(Cl)c(N3CCC(C)(O)C(C)C3)cc2n1,MPCUNIBDWNYAQP-UHFFFAOYSA-N,10.19,CHEMBL5131528
CHEMBL2206014,O=C1Nc2ccc(Cl)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,MPIHOJMBMIMKAJ-KMKOMSMNSA-N,7.91,CHEMBL3352815
CHEMBL5795744,COC1CC(c2nc3cnc4ccc(Cl)cc4c3n2C2CCO[C@H](C)C2)C1,MPJQGJUANJISJC-KHZFOJANSA-N,7.82,CHEMBL5728780
CHEMBL5179734,O=[N+]([O-])c1ccccc1Nc1ccc2[nH]nc(-c3ccncc3)c2c1,MPOBSHNWEIVNQO-UHFFFAOYSA-N,7.42,CHEMBL5154686
CHEMBL5198050,N#Cc1ccc(Nc2ccc3[nH]nc(-c4ccncc4)c3c2)cc1,MPUAPPQVLLLHKH-UHFFFAOYSA-N,7.0233,CHEMBL5154686
CHEMBL5795177,Cc1cccc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)cc4C)cc23)c1,MPWFYKCYZZFVPL-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL6042103,Cc1nc(N2CCO[C@H](CO)C2)cc(-n2ncc3cc(C)c(C4CCN(C5COC5)CC4)cc32)n1,MQDWUMTZGKVPSX-QFIPXVFZSA-N,7.9,CHEMBL5728399
CHEMBL3655544,CN(C)C(=O)c1cccc(-c2cc(-c3n[nH]c4ccnc(OC5CCOCC5)c34)ccn2)c1,MQEXLVJBIGJVMW-UHFFFAOYSA-N,7.75,CHEMBL3638634
CHEMBL4460272,c1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cc(N2CCOCC2)n1,MQHXGJFBGIRZNL-UHFFFAOYSA-N,7.9733,CHEMBL4330074
CHEMBL3917028,Cn1cc(-c2cc3c(-c4cc(N5CCC(F)(C#N)CC5)ncn4)n[nH]c3cc2F)cn1,MQMRXXBOVHHVKS-UHFFFAOYSA-N,7.41,CHEMBL3886204
CHEMBL5815075,CC(O)C(=O)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,MQQASOUOUMUVDJ-UHFFFAOYSA-N,8.8,CHEMBL5725245
CHEMBL3694815,CNc1nc(Nc2cc3c(cc2OC)C(=O)N(CC(C)(C)O)C3)ncc1C(F)(F)F,MQQLSSKQROJCKD-UHFFFAOYSA-N,8.0,CHEMBL3638610
CHEMBL3926035,CC(C)Oc1cc2c(-c3cc(N4CCN(CCCO)CC4)ncn3)n[nH]c2cc1F,MQUJNZFIYPSTOI-UHFFFAOYSA-N,8.51,CHEMBL3886204
CHEMBL3901269,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccc(C#N)cc5)cc34)ncn2)C[C@H](C)O1,MQZRDCHHKVOHJL-IYBDPMFKSA-N,6.75,CHEMBL3886204
CHEMBL3916889,COc1cc(F)cc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1,MRABRFBCPPKJLC-UHFFFAOYSA-N,7.48,CHEMBL3886286
CHEMBL5975741,Cc1nc(N2CC3(C2)CN(C2COC2)C3)cc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)n1,MREQPRPCQKBQOV-AREMUKBSSA-N,6.34,CHEMBL5728785
CHEMBL3977916,CNc1nc(Nc2cn(C(C)(C)CO)nc2C)ncc1C(F)(F)F,MRFLTLKAXVFERR-UHFFFAOYSA-N,8.32,CHEMBL3886419
CHEMBL5881872,O[C@H]1CC[C@H](COc2nc(Nc3cnn(C4CC4)c3)ncc2F)CC1,MRJMTQLLDFRRPT-YEORSEQZSA-N,6.9,CHEMBL5729586
CHEMBL3651785,c1cc2[nH]nc(-c3ccc4nc[nH]c4c3)c2c(OC2CCOCC2)n1,MRLPCYZYUSUYDL-UHFFFAOYSA-N,7.85,CHEMBL3638634
CHEMBL3925454,CCS(=O)(=O)c1cc(OC)c(Nc2ncc(C(F)(F)F)c(NC)n2)cc1C,MRTUCFUNQIQZLX-UHFFFAOYSA-N,8.52,CHEMBL3886159
CHEMBL3890691,Cc1ccnc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,MRUMVMHGGHIFEY-UHFFFAOYSA-N,7.21,CHEMBL3886286
CHEMBL3641857,COCCNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1Br,MSQZASPWSZTZOB-UHFFFAOYSA-N,8.16,CHEMBL3639246
CHEMBL1234032,c1ccc2c(-c3ccncc3)n[nH]c2c1,MSRXUUDVRNWSTN-UHFFFAOYSA-N,6.04,CHEMBL4007454
CHEMBL5964479,Cc1nc(C#N)ccc1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,MTLBDVKONJVFIJ-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL4878007,Nc1ncc(-c2cc3ccccc3o2)c(N2CCC3(CCNC3=O)CC2)c1Cl,MTLHRGZTWNKSBV-UHFFFAOYSA-N,7.29,CHEMBL4811251
CHEMBL4780515,[2H]C([2H])([2H])OCC12CC(n3cc(-n4ncc5cc(Cl)c(N6CCN([C@]7(C)COC[C@@H]7O)CC6)cc54)cn3)(C1)C2,MTNAAPJIZOJMQB-UJOVPGNRSA-N,6.8,CHEMBL4680359
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,MTSNDBYBIZSILH-UHFFFAOYSA-N,4.7,CHEMBL1201862
CHEMBL5873028,FC(F)(F)c1cnc(Nc2cnn(CC3(CN4CCOCC4)CC3)c2Cl)nc1C1CC1,MTZSFVDTZHJSJQ-UHFFFAOYSA-N,7.35,CHEMBL5728916
CHEMBL6014810,O=C(Nc1cn2cc(-c3cccc(F)c3COCCO)ccc2n1)[C@@H]1C[C@@H]1F,MUCCEFIYUNZMOE-PBHICJAKSA-N,6.26,CHEMBL5728679
CHEMBL5864764,CCn1cc(Cl)c2cnc(Nc3cn(-c4ccc(F)cc4)nc3Cl)nc21,MUCPREWXTDQSRE-UHFFFAOYSA-N,6.76,CHEMBL5729179
CHEMBL4075970,N#Cc1c[nH]c2ncccc12,MUCWDACENIACBH-UHFFFAOYSA-N,5.14,CHEMBL4028875
CHEMBL2347805,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)ccc12,MUEGZKHXVDWCFX-UHFFFAOYSA-N,7.49,CHEMBL2346515
CHEMBL3651786,Cn1ncc2cc(-c3n[nH]c4ccnc(OC5CCOCC5)c34)ccc21,MUJOMQBZYZPWNC-UHFFFAOYSA-N,7.89,CHEMBL3638634
CHEMBL5785474,Cc1ccnc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,MUMGBSXQGWFWJQ-NEPJUHHUSA-N,6.76,CHEMBL5728679
CHEMBL3393353,c1ccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)cc1,MUOUHNBOXJIELS-UHFFFAOYSA-N,7.7,CHEMBL3393009
CHEMBL2333124,Cc1c(-c2ccncc2)ccc2c(NC(C)C)c(C(N)=O)nnc12,MUYJSTCODAMPRU-UHFFFAOYSA-N,5.55,CHEMBL2331489
CHEMBL1971534,NC(=O)c1cc2ccncc2s1,MVAMOERRWMZNPJ-UHFFFAOYSA-N,5.0,CHEMBL1201862
CHEMBL5935054,OC1CCC(COc2nc(Nc3cnn(C4COC4)c3)ncc2F)CC1,MVFHDQCHLHNDLK-UHFFFAOYSA-N,6.52,CHEMBL5729586
CHEMBL6002122,Cc1nn(C(C)(C)C#N)cc1Nc1ncc(F)c(OC[C@H]2CC[C@H](OC(F)F)CC2)n1,MVGIPPBAXYAFFJ-HDJSIYSDSA-N,6.9,CHEMBL5729586
CHEMBL4560505,Cn1cc(-c2n[nH]c3ccnc(NC4CCCCC4)c23)cn1,MVLQAZGLOMPEKO-UHFFFAOYSA-N,6.89,CHEMBL4330096
CHEMBL1908395,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,MVPKLZHNOLVZAU-UHFFFAOYSA-N,6.575,CHEMBL1908390
CHEMBL3694822,CNc1nc(Nc2cc3c(cc2Cl)c(C(=O)N2CCN(C)CC2)cn3C)ncc1C(F)(F)F,MVUBKUNFMYFDJF-UHFFFAOYSA-N,9.0,CHEMBL3638610
CHEMBL3651729,C[C@H]1CCCN(C(=O)CCc2[nH]nc3ccnc(NC4CCOCC4)c23)C1,MWDNZQJQNNVTLR-AWEZNQCLSA-N,7.47,CHEMBL3638634
CHEMBL4068699,c1ccc2c(-c3ccnc(N4CCOCC4)c3)n[nH]c2c1,MWEGLQVKDKYOIQ-UHFFFAOYSA-N,7.92,CHEMBL4007454
CHEMBL5858884,CC(Nc1c(C(N)=O)nnc2cc(-c3ccncc3)ccc12)c1cccnc1,MWZVASQPOICNGJ-UHFFFAOYSA-N,5.97,CHEMBL5725672
CHEMBL5796120,CS(=O)(=O)N1CCC(n2cc(Nc3ncc4c(Cl)cn(C5CC5)c4n3)c(Cl)n2)CC1,MXGWXHOVZDMVOG-UHFFFAOYSA-N,8.5,CHEMBL5729179
CHEMBL6057286,CC(C)Oc1ccc2cnn(-c3ccnc(N4CCOC(CCO)C4)c3)c2c1,MXQKDASOXQTZAY-UHFFFAOYSA-N,6.38,CHEMBL5728350
CHEMBL3122115,CNc1nc(Nc2cn(C3(C#N)CC3)nc2C)ncc1C(F)(F)F,MYGTVURNPPBOCT-UHFFFAOYSA-N,8.02,CHEMBL3120096
CHEMBL3929129,CC(C)Oc1cc2c(-c3cc(N4CCN(CCO)CC4)ncn3)n[nH]c2cc1F,MYKGKVAJGAECEM-UHFFFAOYSA-N,8.78,CHEMBL3886204
CHEMBL4784513,CCOc1nc(Nc2ccc(C(=O)N3CCN(C)CC3)cc2F)nc2[nH]ccc12,MYLZMKPYMYDDHN-UHFFFAOYSA-N,7.35,CHEMBL4715821
CHEMBL5073571,CC(C)(O)Cn1ncc(Nc2ncc3cc(Cl)c(C4CCN(C5COC5)CC4)cc3n2)c1Cl,MYRFCAOJVUFSNI-UHFFFAOYSA-N,9.1,CHEMBL5042510
CHEMBL4446540,Cc1n[nH]c2ccnc(N(C)C3CCCCC3)c12,MYURHMROBXQVCM-UHFFFAOYSA-N,5.8,CHEMBL4330096
CHEMBL1084546,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,MZDKLVOWGIOKTN-UHFFFAOYSA-N,6.8,CHEMBL1201862
CHEMBL3939653,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCC5(CCNC5=O)CC4)ncn3)c2c1,MZKJODNRNDSCEF-HNNXBMFYSA-N,8.55,CHEMBL3886204
CHEMBL5196263,Cn1cc(-c2nccc(C(=O)Nc3cnn(C4CCC4)c3)n2)cn1,MZWAJULKPFHAGA-UHFFFAOYSA-N,6.745,CHEMBL5107939
CHEMBL4106502,CO[C@@H]1CN(c2cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn2)C[C@H]1O,NABZWPVTJOFQAH-QZTJIDSGSA-N,7.44,CHEMBL3886204
CHEMBL5200012,N#Cc1cccc([N+](=O)[O-])c1Nc1ccc2[nH]nc(-c3ccncc3)c2c1,NAIRFBBTOYEUSA-UHFFFAOYSA-N,6.0667,CHEMBL5154686
CHEMBL5564732,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCN(C)C2=O,NALFTJSGERVZGL-UHFFFAOYSA-N,8.36,CHEMBL5543171
CHEMBL4101218,Cc1cncc(-c2cc(Nc3nn(C)cc3C)nc3[nH]cc(C#N)c23)c1,NALYLVDIOYIJLQ-UHFFFAOYSA-N,7.065,CHEMBL4028875
CHEMBL5887011,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCOC6(CC6)C5)ncn4)c3c2)CC1,NANBOXCVUSRMNS-UHFFFAOYSA-N,8.82,CHEMBL5725245
CHEMBL5941460,CNc1nc(Nc2cn(C3(C)CCOC3=O)nc2C2CC2)ncc1C(F)(F)F,NAQOUJJPVBLQSC-UHFFFAOYSA-N,9.14,CHEMBL5728718
CHEMBL5836349,CCn1nc(Cl)c2cnc(Nc3cn(C4CCN(S(C)(=O)=O)CC4)nc3Cl)nc21,NASVBILBJWHSNF-UHFFFAOYSA-N,8.325,CHEMBL5729179
CHEMBL3931403,Cn1cc(-c2cc3c(-c4cc(N5CCC(F)(CO)CC5)ncn4)n[nH]c3cc2F)cn1,NBBSPZGBKGXMBH-UHFFFAOYSA-N,7.82,CHEMBL3886204
CHEMBL4063115,Cc1cc(-c2cc(Nc3ccn(C)n3)nc3[nH]cc(C#N)c23)ccn1,NCCAAOKZIUHGAC-UHFFFAOYSA-N,6.825,CHEMBL4028875
CHEMBL5199715,Clc1cc2cnc(Nc3cnn(C45CC(C4)C5)c3Cl)nc2cc1N1CCC2(CCCO2)CC1,NCOOSSGSPRCOJC-UHFFFAOYSA-N,9.76,CHEMBL5131528
CHEMBL3393357,N#Cc1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)ccc1F,NCPFGJIHYSOYQU-UHFFFAOYSA-N,6.1933,CHEMBL3393009
CHEMBL3893023,NC(=O)c1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,NCXSLSJEOUOJBB-UHFFFAOYSA-N,6.7467,CHEMBL3886286
CHEMBL5863680,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)ccc(Cl)c1F,NCZHDRABEPZTOR-OCCSQVGLSA-N,6.26,CHEMBL5728679
CHEMBL3641887,CNc1nc(Nc2ccc(CC(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,NDAKJJMFFLIJJP-UHFFFAOYSA-N,8.28,CHEMBL3639246
CHEMBL3651809,Cn1cccc(Nc2n[nH]c3ccnc(OC4CCOCC4)c23)c1=O,NDCINVDYIZBLBH-UHFFFAOYSA-N,8.15,CHEMBL3638634
CHEMBL3799665,CC1(C)CC(=O)c2c(SCC3CC3)sc(-c3cc[nH]n3)c2C1,NDKVCROTCOWGTI-UHFFFAOYSA-N,6.82,CHEMBL3797078
CHEMBL5930566,Cn1cc(-c2ccc3cnn(-c4ccnc(N5CCC(O)CC5)c4)c3c2)cn1,NDNMOSRTGNGZFS-UHFFFAOYSA-N,7.0,CHEMBL5728350
CHEMBL5853136,Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(-c3ccccn3)c2c1,NDPYQTVLTOFLOQ-UHFFFAOYSA-N,5.76,CHEMBL5729282
CHEMBL2349089,O=C(c1cccc(C(F)(F)F)c1)c1ccc2nnc(-c3ccccc3)n2n1,NDRMPHDEJBISCP-UHFFFAOYSA-N,4.97,CHEMBL2346543
CHEMBL4574890,Cc1n[nH]c2ccnc(OC(C)C)c12,NDSIOCCQMKIGGE-UHFFFAOYSA-N,7.17,CHEMBL4330096
CHEMBL3930994,COc1nc(Nc2ccc(S(C)(=O)=O)cc2OCCF)ncc1Cl,NDUGNGONCGGFLQ-UHFFFAOYSA-N,7.92,CHEMBL3886159
CHEMBL1996646,COc1cccc(OC)c1CNc1nc(NC2CCCCC2)nc2ccc(Cl)cc12,NECQZMQPXFYVOY-UHFFFAOYSA-N,5.9,CHEMBL1201862
CHEMBL6048745,Cc1ccc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)cc4C)cc23)cn1,NEHCRXKHQXFUBJ-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL3954916,Cc1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,NELYNYYQMSEVCP-UHFFFAOYSA-N,6.6,CHEMBL3886204
CHEMBL3393447,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5ccno5)C4)c23)c1,NERVYHZAYISIMC-UHFFFAOYSA-N,6.83,CHEMBL3393009
CHEMBL5899960,CC(=O)N[C@H]1C[C@H](COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)C1,NESMPSXSKAVNGE-JCNLHEQBSA-N,6.52,CHEMBL5729586
CHEMBL2171742,CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2Br)ncc1Cl,NEUJQPMKQRSGQT-UHFFFAOYSA-N,7.89,CHEMBL2169739
CHEMBL3928476,Cc1[nH]c2ncnc(N3CCOCC3)c2c1-c1cnn(C)c1,NFJFKJKNVKJOOR-UHFFFAOYSA-N,7.19,CHEMBL3886286
CHEMBL4443245,O=C(Nc1ccnnc1)c1cc(N2CCCC2)ccc1OCc1ccccc1,NFLFGUDQEHTUPE-UHFFFAOYSA-N,7.7,CHEMBL4371037
CHEMBL1673053,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C,NFNBVXVXMQZSGB-UHFFFAOYSA-N,6.245,CHEMBL5678810
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,NGFGTMFVWSDFPS-UKRRQHHQSA-N,7.21,CHEMBL4477252
CHEMBL3655545,c1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cc(-c2cn[nH]c2)n1,NGKZEHUBRCMYIH-UHFFFAOYSA-N,7.92,CHEMBL3638634
CHEMBL3641840,CNc1nc(Nc2cc(OC)c(C(=O)N(C)CCO)cc2Cl)ncc1Cl,NGLDYZWCVZJFMH-UHFFFAOYSA-N,8.11,CHEMBL3639246
CHEMBL5873065,Cc1c(Nc2ncc(C(F)(F)F)c(C3CC3)n2)cnn1CC(C)(C)O,NGNMWCCYDLMOMB-UHFFFAOYSA-N,7.35,CHEMBL5728916
CHEMBL38380,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,NGOGFTYYXHNFQH-UHFFFAOYSA-N,5.7,CHEMBL1201862
CHEMBL4636072,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCC1)c1ccccc1C(=O)N2C,NGSRRJBACKDZHY-UHFFFAOYSA-N,7.01,CHEMBL4610122
CHEMBL3590143,O=C(NCCO)c1ccc(Nc2nc(-c3ccccc3)c3cc(Cl)ccc3n2)cc1,NGTUBVVJEABYNO-UHFFFAOYSA-N,5.625,CHEMBL3588794
CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,NHHQJBCNYHBUSI-UHFFFAOYSA-N,7.5033,CHEMBL1908390
CHEMBL5933015,COc1cnn(Cc2nc3cnc4ccc(C(F)F)cc4c3n2[C@@H]2CCO[C@H](C)C2)c1,NHIUYAPDFWHHHY-UKRRQHHQSA-N,8.21,CHEMBL5729083
CHEMBL3958879,Cc1cncc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)c1,NHOJRFDBLXHXBS-IYBDPMFKSA-N,8.66,CHEMBL3886204
CHEMBL3641778,CNc1nc(Nc2ccc(C(=O)N3CCCC(C(F)(F)F)C3)cc2OC)ncc1Cl,NIDXTWKAMAHCAC-UHFFFAOYSA-N,8.55,CHEMBL3639246
CHEMBL5982510,C[C@@H](Nc1c(C(N)=O)nnc2cc(-c3ccccc3)ccc12)C1CC1,NIKOEBLWWYNRGR-GFCCVEGCSA-N,8.0,CHEMBL5725672
CHEMBL5972559,C[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CCN1C,NJILBVSASCDZLT-AWEZNQCLSA-N,9.22,CHEMBL5725245
CHEMBL3641872,CNc1nc(Nc2ccc(C(=O)NCC(F)F)cc2OC)ncc1C#N,NJPSOSOSTBDGBC-UHFFFAOYSA-N,7.92,CHEMBL3639246
CHEMBL3952812,CC(=O)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,NJSISWNBGQTGKN-UHFFFAOYSA-N,8.5,CHEMBL3886204
CHEMBL6003428,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN6CCCC6C5)ncn4)c3c2)CC1,NJSUDBZSCPKNDV-UHFFFAOYSA-N,8.72,CHEMBL5725245
CHEMBL5821199,Cc1cnc(C(O)c2nc3cnc4ccc(Cl)cc4c3n2[C@@H]2CCO[C@@H](C)C2)cn1,NJVPFRKLPUCXFR-YTTLREONSA-N,7.765,CHEMBL5729083
CHEMBL5797541,Cc1cnc(C(O)c2nc3cnc4ccc(Cl)cc4c3n2[C@@H]2CCO[C@H](C)C2)cn1,NJVPFRKLPUCXFR-ZRNDULBVSA-N,7.87,CHEMBL5729083
CHEMBL3959075,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC6CCC(C5)O6)ncn4)c3c2)cn1,NJYACNPJXDDAQI-UHFFFAOYSA-N,8.29,CHEMBL3886204
CHEMBL5173860,N#Cc1ccc(Nc2ccc3[nH]nc(-c4ccncc4)c3c2)c(Cl)c1,NJYZVVCACZVMRL-UHFFFAOYSA-N,6.815,CHEMBL5154686
CHEMBL1964441,CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,NKEUPUJTVALZIK-UHFFFAOYSA-N,6.0,CHEMBL1201862
CHEMBL2348959,FC(F)(F)c1cccc(Sc2ccc3nnc(Cc4cccs4)n3n2)c1,NKKNGGZQOBZRSX-UHFFFAOYSA-N,4.71,CHEMBL2346543
CHEMBL3651816,c1cc2[nH]nc(-c3cnn(C4CCOCC4)c3)c2c(OC2CCOCC2)n1,NKLZILGCSPZPJM-UHFFFAOYSA-N,7.89,CHEMBL3638634
CHEMBL3651770,Cn1cc(-c2cc(-c3n[nH]c4ccnc(OC5CCOCC5)c34)ccn2)cn1,NKNGHCYXVMEURB-UHFFFAOYSA-N,8.0,CHEMBL3638634
CHEMBL5754842,CNc1nc(Nc2cc(C3(C)CCOC3=O)nn2C2CC2)ncc1C(F)(F)F,NKOFNLGIGZSVGZ-UHFFFAOYSA-N,8.71,CHEMBL5728718
CHEMBL5939505,Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(Br)c2c1,NKTMURVADIRIRI-UHFFFAOYSA-N,5.26,CHEMBL5729282
CHEMBL3798597,COc1ccc(/C=N/Nc2cc(C)c3ccccc3n2)cc1,NKVCSDVOYZWPHT-XDHOZWIPSA-N,5.94,CHEMBL3797082
CHEMBL5766733,Cc1nc(CO)cc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)n1,NLJPEJIBHJHDKH-LJQANCHMSA-N,9.2,CHEMBL5728785
CHEMBL4060044,c1ccc2c(-c3cc(N4CCOCC4)ncn3)[nH]nc2c1,NLLSDVOBCQOASK-UHFFFAOYSA-N,6.87,CHEMBL4007454
CHEMBL1704182,CCOc1ccc(-c2nc(N)ncc2-c2ccccc2OC)c(O)c1,NLQKHLWJIQQKDD-UHFFFAOYSA-N,7.05,CHEMBL5370553
CHEMBL5843460,N#Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,NLXGPUYLEYEZDV-DOMZBBRYSA-N,7.26,CHEMBL5728679
CHEMBL6043763,COc1cc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)cc4C)cc23)ccn1,NMASZCJDFPNBKI-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL3651743,COc1nccc2[nH]nc(-c3cc(C(=O)N(C)C)n(C(C)C)c3)c12,NMBRILIUFIEYFN-UHFFFAOYSA-N,7.11,CHEMBL3638634
CHEMBL1989471,Cc1ccnc2[nH]c3cc(C(C)C)ccc3c(=O)c12,NMHMCXTYPRADBA-UHFFFAOYSA-N,6.0,CHEMBL1201862
CHEMBL3946153,CC(C)Oc1cc2c(-c3cc(N4[C@H](C)COC[C@@H]4C)ncn3)n[nH]c2cc1F,NMLVKBDZNUUAPN-BETUJISGSA-N,8.27,CHEMBL3886204
CHEMBL4113347,CC(C)Oc1cc2c(-c3cc(N4[C@H](C)COC[C@H]4C)ncn3)n[nH]c2cc1F,NMLVKBDZNUUAPN-CHWSQXEVSA-N,7.21,CHEMBL3886204
CHEMBL2436979,COc1cc(-c2cnc3[nH]c(=O)n(-c4ccc5[nH]ccc5c4)c3n2)cc(OC)c1OC,NMMATNQHSAAIGY-UHFFFAOYSA-N,5.53,CHEMBL2434948
CHEMBL5199239,COc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1-c1cccc(S(N)(=O)=O)c1,NMMSZCZSOKUHOX-UHFFFAOYSA-N,7.28,CHEMBL5131546
CHEMBL5831868,COc1ncccc1Nc1ccc2c(NC(C)C)c(C(N)=O)nnc2c1,NMOLGFQOIIFLCB-UHFFFAOYSA-N,7.51,CHEMBL5725672
CHEMBL3922487,Cc1nc2c(o1)CCN(c1cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn1)C2,NMPMHTYPODCYOS-UHFFFAOYSA-N,7.27,CHEMBL3886204
CHEMBL5086901,Cc1nn(CC(F)(F)F)cc1Nc1ncc(C2CC2)c(NCCc2c[nH]cn2)n1,NMRIOJHLVFZPJQ-UHFFFAOYSA-N,7.05,CHEMBL5046221
CHEMBL5093841,OCCCNc1ncnc2[nH]cc(-c3cccc(Cl)c3)c12,NMUOPBMRTBMZGB-UHFFFAOYSA-N,5.6,CHEMBL5042489
CHEMBL3655546,CC(=O)Nc1ccccc1-c1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)ccn1,NMWJRKBNCLVURD-UHFFFAOYSA-N,7.18,CHEMBL3638634
CHEMBL5791578,O=C(Nc1cn2cc(-c3cccc(F)c3F)ccc2n1)[C@@H]1C[C@@H]1F,NMXXRXNWSPSRMC-YPMHNXCESA-N,7.26,CHEMBL5728679
CHEMBL3798591,CSc1sc(-c2cc[nH]n2)c2c1C(=O)NC1(CC1)C2,NNFXKYNGUIOPBJ-UHFFFAOYSA-N,5.78,CHEMBL3797078
CHEMBL3922687,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCn5nc(C6CC6)nc5C4)ncn3)c2c1,NNPOQGMYTSYUNR-UHFFFAOYSA-N,7.74,CHEMBL3886204
